8192 4096
1153 1347 2710
74 3493 3949
951 1148 2094
372 732 3568
1049 1289 1883
1599 1774 1794
259 2132 2714
553 2891 3371
597 2980 3537
1162 1997 2843
187 1014 2056
855 890 2721
2263 2497 3275
406 1909 3458
1324 2600 2776
1386 1693 3869
854 1360 3682
1650 2273 3106
315 1993 3079
558 2849 2895
1326 2218 3749
1884 2342 2791
1855 3480 3702
937 1108 1747
1564 3189 3396
42 2042 4054
406 872 3493
323 3300 3676
64 2942 2998
119 1091 3302
181 1527 2702
321 460 1184
482 1239 1283
171 832 2376
975 1327 3078
1011 1484 3906
2810 3153 4014
140 1642 1805
898 1770 2363
1611 4003 4074
271 2106 3765
898 1399 3958
1337 1367 2394
421 2748 4009
988 1535 1640
556 1504 3366
420 1065 2566
2189 2434 2894
763 1177 4078
1513 3080 3289
1162 1252 1463
2414 2587 3622
917 993 2289
963 2019 2703
1801 2125 3478
745 3515 3620
946 3345 4075
893 3007 3725
107 1940 2837
51 1316 2300
805 2668 3580
1673 2781 4057
232 381 1422
80 1249 1348
1800 2662 2974
842 1485 1822
1037 2785 3462
2425 2464 3740
1826 2203 2492
829 1026 3689
1265 1774 3658
1816 3227 3677
368 3597 3887
1392 1841 3371
1470 2932 3987
120 721 3401
874 1697 2782
847 1232 3902
1887 2072 2450
422 2603 3158
449 731 2330
748 1481 2611
1248 2689 2961
381 2179 2867
2703 3398 3663
1831 2397 2605
436 1418 2721
1167 3509 3647
62 1580 1804
670 1106 2683
2101 3168 3796
1099 1343 1396
2890 3280 3783
137 515 1332
1754 2431 2532
1096 2049 2189
8 2233 3410
395 1101 2600
588 705 1953
63 3656 3978
854 1464 2331
2460 3610 3777
13 2687 3402
1132 1825 3687
1084 3371 3735
438 3451 3954
362 3163 3281
2105 3868 4011
3105 3405 4004
3772 4009 4072
215 2747 3473
2825 2997 3396
884 1040 3338
116 1088 1799
741 2971 3134
140 2226 3459
336 1664 3981
357 2665 2971
30 190 563
1163 1755 3238
1153 2886 3679
2483 3202 3312
555 1334 2129
1559 2966 3829
2601 3605 3709
97 1967 3665
2548 3820 4028
1190 1243 2349
998 2154 3714
0 477 1528
268 843 3029
1134 2446 3042
2944 3134 3558
1268 2611 3609
1643 2013 3802
312 1159 3215
773 2857 4040
1114 1590 4087
418 1144 1174
1097 2623 3392
1235 2186 2503
2215 3540 4005
412 788 2091
383 1510 2927
216 1899 1969
499 682 3369
1313 1428 3802
1333 1673 3985
77 1490 3973
853 2824 4039
153 1627 2575
54 955 2432
2405 3303 3460
1716 1768 2255
702 1098 2782
1488 2103 2220
1536 1588 2212
713 3035 3374
724 2277 3533
1928 2225 4076
1005 2038 3706
219 2494 2681
1478 2292 2362
2626 2705 2996
791 1709 2647
706 2997 3157
508 1200 1971
368 440 3712
167 2262 2553
1197 2175 3178
1261 2094 2919
1146 2865 3837
733 2391 2699
185 403 2937
19 2188 2313
355 2084 2846
2127 2294 3540
477 1188 2347
200 2579 3009
241 1508 1956
2734 3282 3394
1061 1209 3502
333 2571 3294
81 1551 1980
15 76 1205
1176 2101 3754
103 1669 2740
217 1594 2592
288 1424 3480
221 801 2973
1154 3411 3756
1740 2638 3666
73 431 2650
668 1346 1575
3030 3470 3584
810 2310 2721
1055 2727 3673
144 2743 3263
973 2384 2902
634 3316 4079
379 771 3551
1990 2995 3772
752 989 2665
939 3115 3923
289 429 1678
651 3731 4014
577 1885 3181
415 1889 2628
1619 2946 3343
755 765 1605
142 412 3120
748 1172 3659
966 1223 3988
779 1063 1789
1394 1865 3784
383 774 2629
1369 1861 2783
1457 1748 2943
889 2207 3311
995 1818 3402
416 3966 4003
634 1042 2014
1660 2209 2550
1066 1807 3863
466 3041 4020
1297 1843 2379
185 389 2408
323 1020 2792
486 611 3072
3056 3147 4028
1032 2451 2780
803 1036 1928
677 1106 2861
2092 3600 3836
1172 1689 2402
1724 1780 1785
1437 1957 2794
1630 2153 3013
204 1635 4031
1826 2450 2856
790 899 910
1146 2625 3127
1852 3446 4004
1305 3265 3799
874 1422 3551
927 2769 3353
228 1420 3698
715 2499 3859
241 707 2249
1511 1755 3631
1432 3665 3840
1851 2349 2817
2396 2956 3391
2172 3254 4037
123 1366 2393
68 2736 4044
984 1600 3281
433 1412 1414
1350 2004 4048
3359 3492 3578
110 2332 3262
1320 2128 3365
569 1220 3314
561 1533 2879
1675 2148 3867
57 1942 3200
2380 2860 3214
11 286 3036
126 682 3676
1003 1212 2636
596 1239 1546
1517 2395 3006
2446 2977 3301
1618 2983 3233
1305 1759 3746
851 1186 2513
566 811 2766
375 1816 2692
314 2511 3594
1946 2477 2948
17 2065 3176
458 1762 2608
915 1925 2297
128 1173 1477
2793 2840 3875
2521 2608 3832
601 2898 3398
1406 2472 3520
788 1178 3043
1380 2512 3105
1794 1929 3454
1688 2910 2936
89 268 2664
551 1195 1279
177 2855 3336
716 1508 2578
2206 2645 3144
291 1091 1846
606 1850 2973
1926 2847 2934
1272 1419 2632
1546 2811 3828
823 3239 3688
262 2756 3495
3210 3528 3766
652 859 1090
1724 2436 3756
83 214 2455
658 2527 3229
220 3472 3742
430 2917 3830
659 1254 4036
1991 3121 3430
324 394 2415
858 2166 2625
1605 2335 2529
3425 3865 4041
730 1346 3231
1370 1725 1962
806 2764 3898
731 2756 3391
560 774 2525
1691 3298 3992
444 979 1080
662 739 1421
352 446 3066
1076 2029 3324
26 2545 3437
1174 1500 1694
39 1663 2127
744 1967 4020
939 2895 3239
211 331 658
780 2509 3185
1658 2803 3018
1671 2675 3141
236 1592 3957
878 1344 1860
721 1207 3399
1268 1286 2122
36 2056 3923
1809 2526 3202
1248 1804 3733
764 2788 3765
366 2628 3180
2195 3096 3589
298 1627 2977
405 2215 3311
552 1345 3580
400 2064 3482
1787 1880 2372
204 1407 1837
963 1456 2559
542 3291 3837
130 1296 1972
335 3135 3717
2320 2485 3502
733 1187 1983
519 1449 3666
1274 1503 4037
505 1663 1997
743 3154 3428
217 544 2659
2875 3126 4013
2791 3162 3180
968 2930 3325
663 761 2359
476 1930 2482
244 2900 3229
2017 2480 3258
2001 3075 3890
22 948 3864
856 2418 3892
706 1879 1935
24 2157 3259
896 1977 2400
1150 1402 2298
2162 3282 3603
677 1070 3785
1379 3275 3387
1058 1391 3838
587 1506 3337
17 2819 3795
685 2665 3634
1466 1965 2145
2786 3420 4070
1153 3018 3539
1017 3846 3847
1449 2529 4016
1212 2329 3569
2582 2789 3170
208 560 1337
168 2130 3418
1308 1592 2351
126 3261 3633
936 970 3833
7 1510 2602
125 667 3904
303 466 2077
1286 1643 3719
1042 2297 2452
2027 2761 3526
2541 3117 3850
1803 2347 3781
558 677 3934
1556 2192 2338
136 853 2712
62 1006 1534
257 2401 3808
606 1642 1964
636 1484 2006
2310 2606 3729
1517 2607 2819
833 3463 3652
1099 1319 3705
30 1735 3037
1178 2174 4056
785 1218 2764
1495 1761 3308
2013 2930 3337
628 2905 3020
1988 3527 3862
848 2165 3178
610 2488 3977
88 3294 3792
1201 1810 2308
779 3138 3765
2803 2874 3606
292 2596 3341
1667 2314 3988
758 1024 1216
249 537 3161
1409 2200 2911
1238 2183 3542
852 1739 1894
1770 2813 2994
2486 3135 3615
801 1065 3175
112 2319 2890
488 511 1941
175 2709 3351
2005 2565 3694
293 1738 3638
749 981 1924
1279 3339 3719
1361 2093 2181
253 286 2749
1911 1940 3859
826 1389 1596
174 705 3052
851 1183 3314
235 1937 3574
2514 2530 3799
567 1763 2409
109 1109 3849
911 977 2668
121 1969 3040
48 2063 2957
1278 1321 2019
3328 3921 4061
1241 3736 3756
632 2672 3750
196 2181 3969
798 1495 1604
117 2891 4027
415 1772 3353
237 653 860
109 965 3350
924 1481 3549
292 887 3518
2339 2621 3592
1107 2484 4075
961 1196 2075
2167 2250 2270
85 240 2047
671 1506 3601
548 2180 3627
1266 1693 3179
591 2103 3557
273 1241 3565
1708 2480 2637
1479 2375 3971
157 2129 2219
683 825 4047
1134 1390 1521
1021 3353 3490
2288 2646 3201
1622 2094 3731
921 2460 3898
3274 3416 3632
2119 2188 3988
1222 2752 3870
614 2467 2912
423 1650 3545
777 1744 3125
858 1749 3260
3168 3348 3901
227 846 3517
177 2534 2904
1770 1777 1790
2232 2901 3870
1141 2097 3633
581 708 1379
482 2634 3888
375 644 2281
2620 3318 3776
1047 1158 1834
1432 2197 3898
1534 1620 2299
925 931 3182
2490 3064 3769
469 2723 2909
1576 2306 3041
767 1483 2976
2682 3231 3309
2097 2098 3277
2459 2674 3004
1484 2833 3951
371 1688 3700
487 1244 1265
271 1607 1757
230 3177 3495
108 1796 2327
871 3601 3702
2084 2237 3783
1160 1642 2849
1581 1662 3930
349 859 3256
1168 2128 2636
692 1996 2806
1291 1949 3096
687 1744 3834
101 1682 2500
1196 2537 3405
3585 3683 3974
104 2721 3119
978 3276 3616
1114 3533 3878
1975 2397 2615
1417 3478 3649
1829 2269 4015
1545 2088 2940
312 3156 3706
3148 3309 3865
1670 2968 3711
319 2092 3445
448 2508 3334
663 1001 3028
1471 1993 3287
2732 2894 3802
359 2486 3724
489 1707 2666
3102 3221 3831
448 2244 3016
1864 3052 3522
160 314 1763
483 2192 2997
940 975 2010
910 2118 3831
569 2499 2984
727 842 3986
3051 3142 3573
2663 2760 4020
99 595 3166
202 1839 3648
2109 2381 2957
1976 2410 2894
1072 2351 3112
416 2038 4076
202 2816 3607
219 1920 2242
82 322 1039
1 1533 2749
586 2356 2808
565 710 2949
761 1379 2326
439 1758 3729
747 1095 1462
1142 1319 3341
1787 2831 3842
2101 2732 3426
1352 1968 3713
1394 2736 3811
1079 1915 2681
388 2119 2261
32 1568 3952
570 2936 3436
2255 2322 3723
377 2073 3447
3146 3674 3678
784 2179 3955
597 2243 3419
2096 2950 3628
391 512 697
1105 2537 4056
534 782 1383
469 497 1210
1552 2027 3059
300 2243 3270
1503 1566 3883
1176 2543 3981
103 757 2955
206 2123 2620
444 1445 2793
320 2457 3017
2006 3255 3302
2385 2524 2819
373 2061 2463
1212 1380 2718
2525 3172 3625
1198 1596 1707
569 2942 3497
328 2887 3688
2132 2690 2804
369 1705 3334
671 2481 3677
996 2926 3671
1313 1946 3874
773 2507 3101
646 1097 2373
2372 2630 2709
351 675 3190
1957 2351 3803
21 1011 3544
1119 3063 3413
567 781 2059
470 1992 3882
1019 1114 2575
1410 2076 2333
214 672 2110
1956 2311 2585
408 1942 3286
1303 3333 3579
465 1393 3911
90 247 2277
278 679 2978
1377 1877 2364
1895 4027 4078
715 3427 4019
2700 2745 3766
93 1511 2812
3131 3639 3837
1514 1820 2051
340 800 1248
1590 2116 2988
3133 3901 4008
396 2563 2955
1456 2130 3721
46 120 675
573 1159 3537
1974 2120 2644
43 216 2685
2225 2406 3584
225 1673 2896
67 211 1575
2292 2929 4042
311 2339 3734
538 3401 3409
51 1610 2229
277 383 2709
199 798 2740
1122 1315 1514
1559 2774 3572
600 2185 3966
1445 1769 3198
106 3692 3791
2046 3418 4041
817 1562 3770
891 1289 3733
1468 3929 3979
1101 2340 3100
1475 2925 4012
2915 3641 3869
1444 1533 2559
1304 1742 3038
822 3175 3256
1486 1663 3114
2312 2637 3420
1034 1138 4053
229 282 434
1824 2593 3379
187 610 1696
2074 2889 3486
184 2156 2226
1003 2669 3803
1048 1410 1859
39 2021 3296
267 2364 2854
624 1909 3861
1049 2257 2807
1657 2327 3411
443 1842 3826
1457 2161 3065
1739 2353 3338
2401 3358 3547
1291 2520 2859
309 3201 3239
2751 3357 3830
178 537 571
3002 3511 3701
1411 1423 2640
954 1675 3521
1880 1913 2047
2017 3187 3822
2868 2954 3279
724 1244 3984
1279 3150 3513
385 2193 3654
765 3067 3693
212 1367 2721
41 1530 2501
821 2126 4008
406 898 1692
660 1218 1652
47 584 1945
1162 1833 3366
1805 2370 3263
40 1199 1923
1378 1809 3546
59 3442 3688
161 1416 1950
1888 2660 3087
1740 3209 3406
638 3428 3979
1135 3097 3340
73 1747 3345
72 2285 3206
16 693 2836
2792 3236 3922
1861 2901 3802
222 608 3240
710 2004 3613
243 1348 3618
1077 2134 2264
647 1013 3887
1249 2137 2433
450 2263 3005
327 356 2414
471 608 1329
2143 2420 2599
1636 1724 3302
1040 1495 1985
168 486 1694
1423 2026 2155
613 654 2461
8 2485 2952
1862 3009 3669
1529 2009 2294
2318 2574 3744
87 295 797
412 1537 3855
589 2211 2704
1619 2696 3171
1310 2979 3565
445 657 709
846 2756 2944
71 871 1301
210 249 3373
617 3660 4026
1415 1548 2227
412 979 2247
547 717 1128
2051 3477 3893
2628 3630 3649
2454 2515 3707
1232 1471 1998
226 702 1478
235 2362 2891
135 1731 2221
1008 1645 3458
461 1337 2909
1727 1796 3406
2378 2459 3829
2323 3546 3637
964 2940 3567
1536 3346 3530
132 369 2581
1020 2176 2815
1824 2634 2912
357 1488 2659
1778 2796 3958
2767 3460 3592
12 278 2035
803 2424 3134
3 347 1913
696 1359 1786
91 112 3722
537 1966 3912
2116 2329 3632
1005 2086 3485
607 2311 2587
198 231 1295
391 2305 2836
274 3325 3448
1513 2023 2525
809 1574 3859
1448 1860 2100
1747 2124 3705
1369 2275 2653
463 1404 2909
847 1002 3223
1194 2649 3804
1217 2440 2594
1286 1586 4007
1418 4061 4064
322 1288 2746
748 1106 3142
1186 1319 1677
2309 2665 3162
2079 2402 3078
844 1275 1705
16 1462 3771
362 2748 3203
1160 2770 2838
1521 1543 1745
137 1532 2941
1293 3254 3687
493 2082 2226
140 1667 2484
346 2086 3186
1783 2435 3729
1673 2667 3490
920 1776 3921
132 985 2328
1408 1797 2557
2152 2487 2970
1773 3111 3857
476 564 3159
2023 3324 4075
1505 1998 3778
251 929 1250
1736 3468 3937
384 973 2970
1413 2070 3205
49 2568 3977
1627 2222 2433
2231 3118 3517
668 712 2606
2384 3537 3976
17 634 2133
1713 2202 3011
1030 1501 3320
1137 1886 3592
492 1616 3370
18 1017 2061
1376 1664 2669
583 725 3306
2146 3171 3650
585 811 2254
258 2093 2472
2096 3282 4058
524 748 1975
844 1942 2913
565 1563 2644
254 1589 2930
516 2481 3821
1818 2999 3633
991 2464 2961
1144 1722 3569
203 2157 3112
564 2122 3296
150 2465 2656
316 1287 1966
700 1496 2731
822 1910 4077
127 2421 3022
1564 1719 3448
950 3177 3748
884 1042 1117
1051 2437 3366
1147 1598 3077
698 1160 2470
912 1288 1463
628 1730 2376
757 808 1083
1427 2054 3967
936 3127 3965
835 3215 3576
393 2318 2644
2322 2426 3587
457 2363 3473
919 1667 3590
1476 2323 3901
430 1012 2409
744 2083 3067
8 240 252
2479 3210 3332
994 1339 2757
2091 2299 3663
2453 3335 3617
386 1631 2771
543 783 2247
584 1259 3338
1362 1596 3837
555 3298 3350
868 3444 3972
2597 3476 4022
819 2188 2215
974 1549 2668
1175 3127 3850
1078 1552 2032
144 443 2090
590 1276 2077
63 252 2445
887 1516 3854
821 2816 2949
331 1012 3167
119 3559 4015
1052 3137 3653
914 2167 2910
2032 2877 3001
43 105 577
693 1633 1918
174 438 2183
1240 2380 3882
2766 2829 3709
179 303 1617
1608 1973 2112
1965 2630 3011
3138 3673 3903
888 1857 2531
936 986 3527
190 3871 4094
398 1081 2109
229 1905 3982
82 1158 2813
249 1894 3610
449 506 2757
2319 2886 3218
219 1247 2487
622 1044 3727
282 1114 1923
718 1062 1839
1066 1516 1976
622 662 1426
520 3313 3530
70 1236 2430
3168 3427 3484
870 3632 3752
787 1614 1926
243 342 1509
918 1309 1596
1762 2488 3792
828 1641 4013
3558 3707 3833
592 1866 3599
1913 2484 3906
313 1582 2030
1229 1418 3754
1326 2450 4058
1322 2792 3173
775 2619 3059
453 1872 2906
488 1506 3335
825 1465 3426
759 3885 4014
168 655 2975
3251 3304 3941
315 1512 3104
675 1514 2741
1547 1883 2532
2470 2641 3451
637 664 2336
704 1528 2023
628 1028 3980
1315 2566 3147
1322 1902 3884
1196 2633 4095
775 871 3092
370 846 1829
255 3319 3948
44 366 2983
210 1458 3824
756 2628 3036
2616 2921 2937
707 2378 2548
264 2422 3642
2021 3323 3732
680 3695 3729
410 1477 2193
992 2853 2987
129 1364 1459
1041 2393 2535
2852 3571 4072
2171 2867 4029
290 1035 1295
382 840 2004
873 2794 3544
360 2082 4032
1166 1388 2150
1503 2260 2771
606 2254 4093
1195 1202 2222
63 1882 3081
1170 2452 2613
2683 2700 3466
1311 3247 3896
844 1765 2518
778 2617 3783
651 2048 3348
1954 2278 3786
1072 2069 2182
1827 3083 3322
819 1449 3854
2 1238 3493
473 2925 4085
1221 2148 2628
939 1372 2521
1730 3900 3967
1017 1473 2004
354 776 2230
1638 2394 2722
1415 1699 3605
492 1155 2824
2735 3103 3214
83 1461 1725
2161 2738 3984
2153 2861 3359
1476 3613 3709
1918 2550 3041
282 2095 2467
2827 3031 3685
934 2660 3458
188 1935 2694
393 3916 4010
476 588 1646
1408 3915 4007
1484 1726 3087
2619 2806 3516
253 1422 1436
1471 1522 2384
384 3801 4035
2545 3875 4062
2718 3367 3414
3 477 3243
113 1048 4002
271 1157 3151
197 1366 1755
892 1150 1173
123 728 2968
2586 3027 3132
249 843 3011
1756 2135 2871
402 617 1874
147 1091 2240
692 1886 2688
554 2409 3298
1577 2267 3857
1701 2026 3302
790 2218 3278
522 1671 3027
1215 2597 3358
945 2323 2661
1610 2207 4060
611 932 3081
2062 2098 3943
1682 3295 3329
258 570 915
1897 3358 3972
489 1069 2417
1038 2680 3767
723 2783 3859
2661 3270 3390
532 3003 3623
2632 3174 3225
901 3843 3891
962 1538 3704
182 297 382
494 3129 3417
2806 3190 3505
1803 3086 3334
2173 2475 3570
611 1549 2735
2430 3085 3409
108 133 450
1096 1151 1466
1102 1972 2878
578 644 879
169 2626 3702
833 1696 2127
2039 2216 3461
729 1045 2635
327 759 3989
914 958 3677
351 833 1822
67 1594 3326
1516 2456 2591
1193 1451 3664
2233 3290 3468
1009 2854 2943
2107 2845 3904
42 1282 3382
307 371 636
2177 2405 3383
3 163 3625
2143 3288 3947
1633 3134 3578
356 1682 2128
1426 2762 3389
280 913 2206
660 2832 3243
200 429 723
1732 2610 3442
224 360 1520
1145 3042 3649
490 1292 3233
776 1214 1524
245 3232 3737
1125 1280 3032
177 976 2652
2458 2734 2908
1977 3033 3235
1628 2003 4010
1142 1674 3114
566 1414 3168
612 883 2337
15 1802 3711
125 343 3164
539 1760 3403
647 1987 2278
772 3883 4003
1915 2121 3073
2260 3302 3699
485 1251 2444
1843 1954 2087
2493 3024 3804
1087 2759 3986
1801 2228 3848
20 1235 3250
955 995 1096
102 829 3900
2102 3407 3910
1523 1788 3286
1313 1397 2692
317 2544 2895
459 3145 3553
1198 1887 3969
101 2371 4008
372 3143 3371
2159 3476 4040
1649 3051 3057
782 2107 4020
1854 1889 2861
481 2246 4020
556 3298 3792
1634 2188 2540
1502 3672 3894
1653 1792 3108
1712 2203 3128
350 827 2424
275 690 4061
1769 2551 3512
2501 3130 3865
2644 3712 3904
384 2851 3169
1438 1607 1955
89 1938 2822
222 664 996
1405 2298 3044
1409 3095 3144
1662 3322 4041
550 1382 2061
401 2729 3084
496 2404 2580
2786 3570 3602
1527 2207 2838
103 2572 2702
1757 1896 3104
1193 2133 3380
1294 3163 3968
31 711 3475
787 910 2160
1828 2560 3337
899 1318 1951
1445 2701 2969
1815 3562 3802
525 1954 3450
749 1777 3175
846 1179 2589
896 1593 2131
97 3006 3033
473 1638 2040
1864 2772 3160
450 3770 3837
819 1530 4048
911 3580 3591
151 2148 3760
378 1471 2723
1583 1677 3659
509 2371 3909
243 388 1631
1723 2309 4048
1779 1863 2738
1261 3669 3863
106 302 1869
782 1759 2112
1192 1665 3986
355 1550 1802
495 1181 3620
2167 2500 4012
988 1505 3448
1441 2488 2614
1572 3549 3556
477 943 2179
589 3719 3816
561 2841 4021
1485 2695 3355
387 1166 1698
1444 2670 3873
1022 2579 3821
1541 1617 4041
101 529 668
963 2378 3574
1055 3738 3893
302 2980 3161
1616 2943 3342
58 787 1533
1204 2172 2498
2008 3234 3763
2347 3135 3179
101 977 2864
2045 2769 3655
1816 2153 3936
848 3158 3854
1056 1159 2144
1620 1684 2453
2217 2518 2993
902 1338 3824
950 1771 3019
149 571 1085
592 600 3750
1845 2687 3724
2438 3446 3464
3 87 2885
1118 1428 2739
638 2306 3943
1226 2672 3007
2478 3425 3483
806 2556 3200
437 2638 3419
2933 3236 3393
677 2288 2789
1133 2165 3647
559 3342 3354
397 3041 3737
838 2215 2712
352 1548 2468
1627 1690 2851
97 436 598
207 210 1625
1270 1882 2321
65 409 2777
1057 2796 2896
345 1329 1652
2449 3237 3248
1317 1939 3930
346 2540 3057
158 902 1598
327 2815 3061
342 433 2176
959 1478 3805
1392 1582 3194
635 761 2911
871 2272 2417
954 2364 3094
1264 2386 3393
2813 3436 3472
3182 3751 3754
1008 1515 2282
608 1318 2583
1035 1761 3680
73 3608 3617
259 2279 3321
17 1298 3455
159 2218 3794
251 1590 2495
388 2482 4020
362 970 2778
77 1716 1951
1416 3636 3804
2274 2728 4043
351 1552 3166
160 942 2621
1353 3217 3547
1744 3186 3834
1195 1633 2913
1277 2155 3140
861 2198 3544
434 666 1576
1644 2212 2416
92 374 3737
1261 1914 2686
606 1531 3588
467 2837 3767
1086 2869 3452
162 661 1405
1417 1461 3667
1046 2018 2227
1749 3955 4028
1496 1987 3352
770 1351 2695
402 916 1206
443 1736 1750
359 409 3517
562 1167 2357
1517 2833 3432
2840 2841 3486
98 2822 3082
1468 3021 4069
784 1996 2751
2631 3085 4069
1499 1555 3030
2627 3209 3481
1796 1963 3634
569 2864 3747
377 2053 3139
932 1646 3109
55 1395 3879
3004 3443 3753
625 975 3124
1687 2590 2616
135 2126 3071
1719 1766 3920
264 720 2070
1800 3515 3962
2521 3552 3587
91 1582 3339
30 1574 2726
165 603 3213
417 628 2650
944 2013 2502
2354 2982 3910
1898 3266 3673
182 2023 2642
336 1051 3612
1388 1898 3250
932 1951 3538
503 2230 2614
430 2204 2545
1126 1232 3191
242 2674 3899
249 2074 3135
1218 2229 3481
752 2197 2463
1102 1520 3211
1254 2029 2711
757 1362 2848
2306 2529 3438
223 1130 3083
895 1343 3050
1050 2163 3670
335 586 1808
53 3490 3967
482 2239 3597
2253 3614 3915
491 2315 2419
690 1256 2508
689 3755 3997
195 601 2473
672 2202 2566
539 766 2860
613 1199 1206
1064 1109 1408
152 2373 3430
1731 2794 3317
961 2057 2877
653 865 1061
2943 2959 3755
873 1715 1929
111 2951 3813
939 3406 3609
2168 3355 3403
281 527 1389
576 1960 2901
1429 1881 4086
551 655 3646
847 1914 2362
620 1654 4018
1486 2686 2918
2662 3033 3372
1580 3142 4011
129 3356 3845
857 1774 2073
124 2135 2338
221 1982 2469
266 2592 3612
555 1561 2477
559 2092 3959
170 2260 3377
1983 3881 4017
272 304 2387
1159 1245 2355
3103 3678 3709
2497 3088 3864
316 2477 3221
2992 3426 3842
923 1443 2385
1133 3663 3819
2956 3397 3775
440 1606 1901
1447 2358 3120
2156 3088 3320
695 3593 3721
1950 2778 3494
888 1112 2978
1363 1420 2102
2274 3107 3504
82 308 337
476 3264 3455
1197 2756 3314
1349 2336 3035
651 742 2862
638 1547 3716
2213 2615 2804
1580 2970 4000
1771 3278 3453
426 2081 3386
16 1172 3210
80 3292 3604
850 1326 3423
2398 2538 3889
210 449 1445
1330 1499 1829
522 1572 3291
80 2527 3176
31 1895 3406
738 1380 3471
615 840 3227
2516 2830 3256
93 3144 3716
430 2916 2932
127 1100 3188
72 2640 3956
418 468 2698
38 398 3299
1436 3773 3962
1480 1566 1966
2194 2869 4043
1075 1737 2080
2826 3195 3245
2115 3147 3222
1293 1712 2676
588 3554 3798
882 1187 3195
368 1259 1964
590 2946 3801
652 2952 3737
2948 2977 3489
2825 3465 3828
2835 3200 3999
33 2620 3795
523 751 2470
571 1844 3187
1200 1206 2431
263 376 1267
1383 2113 3487
31 1786 1938
182 1355 3196
1303 1479 2528
767 1974 3982
2479 3303 3838
28 501 1059
818 1306 2005
265 489 1577
2156 3597 3972
1630 2177 3998
212 1241 3989
607 639 2917
982 1887 3066
1216 2227 3656
197 1422 1645
1418 2679 2912
126 2623 3688
455 620 2290
337 2935 4093
51 1220 1342
1877 2578 3393
1347 3683 3998
2399 2931 3046
